left_id,right_id,sentiment_left,sentiment_right,joins
23,62,pos,pos,True
23,63,pos,pos,True
23,64,pos,pos,True
23,65,pos,pos,True
23,66,pos,pos,True
23,67,pos,neg,False
23,68,pos,neg,False
23,69,pos,pos,True
23,70,pos,neg,False
23,71,pos,pos,True
23,72,pos,neg,False
23,73,pos,pos,True
23,74,pos,pos,True
23,75,pos,neg,False
23,76,pos,neg,False
23,77,pos,neg,False
23,78,pos,pos,True
23,79,pos,pos,True
23,80,pos,neg,False
23,81,pos,pos,True
23,82,pos,neg,False
23,83,pos,neg,False
23,84,pos,pos,True
23,85,pos,neg,False
23,86,pos,neg,False
23,87,pos,neg,False
23,88,pos,neg,False
23,89,pos,neg,False
23,90,pos,pos,True
23,91,pos,neg,False
23,92,pos,neg,False
23,93,pos,pos,True
23,94,pos,neg,False
23,95,pos,neg,False
23,96,pos,pos,True
23,97,pos,neg,False
23,98,pos,neg,False
23,99,pos,pos,True
24,50,neg,pos,False
24,51,neg,neg,True
24,52,neg,pos,False
24,53,neg,pos,False
24,54,neg,pos,False
24,55,neg,neg,True
24,56,neg,pos,False
24,57,neg,neg,True
24,58,neg,neg,True
24,59,neg,neg,True
24,60,neg,pos,False
24,61,neg,pos,False
24,62,neg,pos,False
24,63,neg,pos,False
24,64,neg,pos,False
24,65,neg,pos,False
24,66,neg,pos,False
24,67,neg,neg,True
24,68,neg,neg,True
24,69,neg,pos,False
24,70,neg,neg,True
24,71,neg,pos,False
24,72,neg,neg,True
24,73,neg,pos,False
24,74,neg,pos,False
24,75,neg,neg,True
24,76,neg,neg,True
24,77,neg,neg,True
24,78,neg,pos,False
24,79,neg,pos,False
24,80,neg,neg,True
24,81,neg,pos,False
24,82,neg,neg,True
24,83,neg,neg,True
24,84,neg,pos,False
24,85,neg,neg,True
24,86,neg,neg,True
24,87,neg,neg,True
24,88,neg,neg,True
24,89,neg,neg,True
24,90,neg,pos,False
24,91,neg,neg,True
24,92,neg,neg,True
24,93,neg,pos,False
24,94,neg,neg,True
24,95,neg,neg,True
24,96,neg,pos,False
24,97,neg,neg,True
24,98,neg,neg,True
24,99,neg,pos,False
25,50,neg,pos,False
25,51,neg,neg,True
25,52,neg,pos,False
25,53,neg,pos,False
25,54,neg,pos,False
25,55,neg,neg,True
25,56,neg,pos,False
25,57,neg,neg,True
25,58,neg,neg,True
25,59,neg,neg,True
25,60,neg,pos,False
25,61,neg,pos,False
25,62,neg,pos,False
25,63,neg,pos,False
25,64,neg,pos,False
25,65,neg,pos,False
25,66,neg,pos,False
25,67,neg,neg,True
25,68,neg,neg,True
25,69,neg,pos,False
25,70,neg,neg,True
25,71,neg,pos,False
25,72,neg,neg,True
25,73,neg,pos,False
25,74,neg,pos,False
25,75,neg,neg,True
25,76,neg,neg,True
25,77,neg,neg,True
25,78,neg,pos,False
25,79,neg,pos,False
25,80,neg,neg,True
25,81,neg,pos,False
25,82,neg,neg,True
25,83,neg,neg,True
25,84,neg,pos,False
25,85,neg,neg,True
25,86,neg,neg,True
25,87,neg,neg,True
25,88,neg,neg,True
25,89,neg,neg,True
25,90,neg,pos,False
25,91,neg,neg,True
25,92,neg,neg,True
25,93,neg,pos,False
25,94,neg,neg,True
25,95,neg,neg,True
25,96,neg,pos,False
25,97,neg,neg,True
25,98,neg,neg,True
25,99,neg,pos,False
26,50,neg,pos,False
26,51,neg,neg,True
26,52,neg,pos,False
26,53,neg,pos,False
26,54,neg,pos,False
26,55,neg,neg,True
26,56,neg,pos,False
26,57,neg,neg,True
26,58,neg,neg,True
26,59,neg,neg,True
26,60,neg,pos,False
26,61,neg,pos,False
26,62,neg,pos,False
26,63,neg,pos,False
26,64,neg,pos,False
26,65,neg,pos,False
26,66,neg,pos,False
26,67,neg,neg,True
26,68,neg,neg,True
26,69,neg,pos,False
26,70,neg,neg,True
26,71,neg,pos,False
26,72,neg,neg,True
26,73,neg,pos,False
26,74,neg,pos,False
26,75,neg,neg,True
26,76,neg,neg,True
26,77,neg,neg,True
26,78,neg,pos,False
26,79,neg,pos,False
26,80,neg,neg,True
26,81,neg,pos,False
26,82,neg,neg,True
26,83,neg,neg,True
26,84,neg,pos,False
26,85,neg,neg,True
26,86,neg,neg,True
26,87,neg,neg,True
26,88,neg,neg,True
26,89,neg,neg,True
26,90,neg,pos,False
26,91,neg,neg,True
26,92,neg,neg,True
26,93,neg,pos,False
26,94,neg,neg,True
26,95,neg,neg,True
26,96,neg,pos,False
26,97,neg,neg,True
26,98,neg,neg,True
26,99,neg,pos,False
27,50,pos,pos,True
27,51,pos,neg,False
27,52,pos,pos,True
27,53,pos,pos,True
27,54,pos,pos,True
27,55,pos,neg,False
27,56,pos,pos,True
27,57,pos,neg,False
27,58,pos,neg,False
27,59,pos,neg,False
27,60,pos,pos,True
27,61,pos,pos,True
27,62,pos,pos,True
27,63,pos,pos,True
27,64,pos,pos,True
27,65,pos,pos,True
27,66,pos,pos,True
27,67,pos,neg,False
27,68,pos,neg,False
27,69,pos,pos,True
27,70,pos,neg,False
27,71,pos,pos,True
27,72,pos,neg,False
27,73,pos,pos,True
27,74,pos,pos,True
27,75,pos,neg,False
27,76,pos,neg,False
27,77,pos,neg,False
27,78,pos,pos,True
27,79,pos,pos,True
27,80,pos,neg,False
27,81,pos,pos,True
27,82,pos,neg,False
27,83,pos,neg,False
27,84,pos,pos,True
27,85,pos,neg,False
27,86,pos,neg,False
27,87,pos,neg,False
27,88,pos,neg,False
27,89,pos,neg,False
27,90,pos,pos,True
27,91,pos,neg,False
27,92,pos,neg,False
27,93,pos,pos,True
27,94,pos,neg,False
27,95,pos,neg,False
27,96,pos,pos,True
27,97,pos,neg,False
27,98,pos,neg,False
27,99,pos,pos,True
28,50,neg,pos,False
28,51,neg,neg,True
28,52,neg,pos,False
28,53,neg,pos,False
28,54,neg,pos,False
28,55,neg,neg,True
28,56,neg,pos,False
28,57,neg,neg,True
28,58,neg,neg,True
28,59,neg,neg,True
28,60,neg,pos,False
28,61,neg,pos,False
28,62,neg,pos,False
28,63,neg,pos,False
28,64,neg,pos,False
28,65,neg,pos,False
28,66,neg,pos,False
28,67,neg,neg,True
28,68,neg,neg,True
28,69,neg,pos,False
28,70,neg,neg,True
28,71,neg,pos,False
28,72,neg,neg,True
28,73,neg,pos,False
28,74,neg,pos,False
28,75,neg,neg,True
28,76,neg,neg,True
28,77,neg,neg,True
28,78,neg,pos,False
28,79,neg,pos,False
28,80,neg,neg,True
28,81,neg,pos,False
28,82,neg,neg,True
28,83,neg,neg,True
28,84,neg,pos,False
28,85,neg,neg,True
28,86,neg,neg,True
28,87,neg,neg,True
28,88,neg,neg,True
28,89,neg,neg,True
28,90,neg,pos,False
28,91,neg,neg,True
28,92,neg,neg,True
28,93,neg,pos,False
28,94,neg,neg,True
28,95,neg,neg,True
28,96,neg,pos,False
28,97,neg,neg,True
28,98,neg,neg,True
28,99,neg,pos,False
29,50,neg,pos,False
29,51,neg,neg,True
29,52,neg,pos,False
29,53,neg,pos,False
29,54,neg,pos,False
29,55,neg,neg,True
29,56,neg,pos,False
29,57,neg,neg,True
29,58,neg,neg,True
29,59,neg,neg,True
29,60,neg,pos,False
29,61,neg,pos,False
29,62,neg,pos,False
29,63,neg,pos,False
29,64,neg,pos,False
29,65,neg,pos,False
29,66,neg,pos,False
29,67,neg,neg,True
29,68,neg,neg,True
29,69,neg,pos,False
29,70,neg,neg,True
29,71,neg,pos,False
29,72,neg,neg,True
29,73,neg,pos,False
29,74,neg,pos,False
29,75,neg,neg,True
29,76,neg,neg,True
29,77,neg,neg,True
29,78,neg,pos,False
29,79,neg,pos,False
29,80,neg,neg,True
29,81,neg,pos,False
29,82,neg,neg,True
29,83,neg,neg,True
29,84,neg,pos,False
29,85,neg,neg,True
29,86,neg,neg,True
29,87,neg,neg,True
29,88,neg,neg,True
29,89,neg,neg,True
29,90,neg,pos,False
29,91,neg,neg,True
29,92,neg,neg,True
29,93,neg,pos,False
29,94,neg,neg,True
29,95,neg,neg,True
29,96,neg,pos,False
29,97,neg,neg,True
29,98,neg,neg,True
29,99,neg,pos,False
30,50,neg,pos,False
30,51,neg,neg,True
30,52,neg,pos,False
30,53,neg,pos,False
30,54,neg,pos,False
30,55,neg,neg,True
30,56,neg,pos,False
30,57,neg,neg,True
30,58,neg,neg,True
30,59,neg,neg,True
30,60,neg,pos,False
30,61,neg,pos,False
30,62,neg,pos,False
30,63,neg,pos,False
30,64,neg,pos,False
30,65,neg,pos,False
30,66,neg,pos,False
30,67,neg,neg,True
30,68,neg,neg,True
30,69,neg,pos,False
30,70,neg,neg,True
30,71,neg,pos,False
30,72,neg,neg,True
30,73,neg,pos,False
30,74,neg,pos,False
30,75,neg,neg,True
30,76,neg,neg,True
30,77,neg,neg,True
30,78,neg,pos,False
30,79,neg,pos,False
30,80,neg,neg,True
30,81,neg,pos,False
30,82,neg,neg,True
30,83,neg,neg,True
30,84,neg,pos,False
30,85,neg,neg,True
30,86,neg,neg,True
30,87,neg,neg,True
30,88,neg,neg,True
30,89,neg,neg,True
30,90,neg,pos,False
30,91,neg,neg,True
30,92,neg,neg,True
30,93,neg,pos,False
30,94,neg,neg,True
30,95,neg,neg,True
30,96,neg,pos,False
30,97,neg,neg,True
30,98,neg,neg,True
30,99,neg,pos,False
31,50,neg,pos,False
31,51,neg,neg,True
31,52,neg,pos,False
31,53,neg,pos,False
31,54,neg,pos,False
31,55,neg,neg,True
31,56,neg,pos,False
31,57,neg,neg,True
31,58,neg,neg,True
31,59,neg,neg,True
31,60,neg,pos,False
31,61,neg,pos,False
31,62,neg,pos,False
31,63,neg,pos,False
31,64,neg,pos,False
31,65,neg,pos,False
31,66,neg,pos,False
31,67,neg,neg,True
31,68,neg,neg,True
31,69,neg,pos,False
31,70,neg,neg,True
31,71,neg,pos,False
31,72,neg,neg,True
31,73,neg,pos,False
31,74,neg,pos,False
31,75,neg,neg,True
31,76,neg,neg,True
31,77,neg,neg,True
31,78,neg,pos,False
31,79,neg,pos,False
31,80,neg,neg,True
31,81,neg,pos,False
31,82,neg,neg,True
31,83,neg,neg,True
31,84,neg,pos,False
31,85,neg,neg,True
31,86,neg,neg,True
31,87,neg,neg,True
31,88,neg,neg,True
31,89,neg,neg,True
31,90,neg,pos,False
31,91,neg,neg,True
31,92,neg,neg,True
31,93,neg,pos,False
31,94,neg,neg,True
31,95,neg,neg,True
31,96,neg,pos,False
31,97,neg,neg,True
31,98,neg,neg,True
31,99,neg,pos,False
32,50,pos,pos,True
32,51,pos,neg,False
32,52,pos,pos,True
32,53,pos,pos,True
32,54,pos,pos,True
32,55,pos,neg,False
32,56,pos,pos,True
32,57,pos,neg,False
32,58,pos,neg,False
32,59,pos,neg,False
32,60,pos,pos,True
32,61,pos,pos,True
32,62,pos,pos,True
32,63,pos,pos,True
32,64,pos,pos,True
32,65,pos,pos,True
32,66,pos,pos,True
32,67,pos,neg,False
32,68,pos,neg,False
32,69,pos,pos,True
32,70,pos,neg,False
32,71,pos,pos,True
32,72,pos,neg,False
32,73,pos,pos,True
32,74,pos,pos,True
32,75,pos,neg,False
32,76,pos,neg,False
32,77,pos,neg,False
32,78,pos,pos,True
32,79,pos,pos,True
32,80,pos,neg,False
32,81,pos,pos,True
32,82,pos,neg,False
32,83,pos,neg,False
32,84,pos,pos,True
32,85,pos,neg,False
32,86,pos,neg,False
32,87,pos,neg,False
32,88,pos,neg,False
32,89,pos,neg,False
32,90,pos,pos,True
32,91,pos,neg,False
32,92,pos,neg,False
32,93,pos,pos,True
32,94,pos,neg,False
32,95,pos,neg,False
32,96,pos,pos,True
32,97,pos,neg,False
32,98,pos,neg,False
32,99,pos,pos,True
33,50,neg,pos,False
33,51,neg,neg,True
33,52,neg,pos,False
33,53,neg,pos,False
33,54,neg,pos,False
33,55,neg,neg,True
33,56,neg,pos,False
33,57,neg,neg,True
33,58,neg,neg,True
33,59,neg,neg,True
33,60,neg,pos,False
33,61,neg,pos,False
33,62,neg,pos,False
33,63,neg,pos,False
33,64,neg,pos,False
33,65,neg,pos,False
33,66,neg,pos,False
33,67,neg,neg,True
33,68,neg,neg,True
33,69,neg,pos,False
33,70,neg,neg,True
33,71,neg,pos,False
33,72,neg,neg,True
33,73,neg,pos,False
33,74,neg,pos,False
33,75,neg,neg,True
33,76,neg,neg,True
33,77,neg,neg,True
33,78,neg,pos,False
33,79,neg,pos,False
33,80,neg,neg,True
33,81,neg,pos,False
33,82,neg,neg,True
33,83,neg,neg,True
33,84,neg,pos,False
33,85,neg,neg,True
33,86,neg,neg,True
33,87,neg,neg,True
33,88,neg,neg,True
33,89,neg,neg,True
33,90,neg,pos,False
33,91,neg,neg,True
33,92,neg,neg,True
33,93,neg,pos,False
33,94,neg,neg,True
33,95,neg,neg,True
33,96,neg,pos,False
33,97,neg,neg,True
33,98,neg,neg,True
33,99,neg,pos,False
34,50,neg,pos,False
34,51,neg,neg,True
34,52,neg,pos,False
34,53,neg,pos,False
34,54,neg,pos,False
34,55,neg,neg,True
34,56,neg,pos,False
34,57,neg,neg,True
34,58,neg,neg,True
34,59,neg,neg,True
34,60,neg,pos,False
34,61,neg,pos,False
34,62,neg,pos,False
34,63,neg,pos,False
34,64,neg,pos,False
34,65,neg,pos,False
34,66,neg,pos,False
34,67,neg,neg,True
34,68,neg,neg,True
34,69,neg,pos,False
34,70,neg,neg,True
34,71,neg,pos,False
34,72,neg,neg,True
34,73,neg,pos,False
34,74,neg,pos,False
34,75,neg,neg,True
34,76,neg,neg,True
34,77,neg,neg,True
34,78,neg,pos,False
34,79,neg,pos,False
34,80,neg,neg,True
34,81,neg,pos,False
34,82,neg,neg,True
34,83,neg,neg,True
34,84,neg,pos,False
34,85,neg,neg,True
34,86,neg,neg,True
34,87,neg,neg,True
34,88,neg,neg,True
34,89,neg,neg,True
34,90,neg,pos,False
34,91,neg,neg,True
34,92,neg,neg,True
34,93,neg,pos,False
34,94,neg,neg,True
34,95,neg,neg,True
34,96,neg,pos,False
34,97,neg,neg,True
34,98,neg,neg,True
34,99,neg,pos,False
35,50,neg,pos,False
35,51,neg,neg,True
35,52,neg,pos,False
35,53,neg,pos,False
35,54,neg,pos,False
35,55,neg,neg,True
35,56,neg,pos,False
35,57,neg,neg,True
35,58,neg,neg,True
35,59,neg,neg,True
35,60,neg,pos,False
35,61,neg,pos,False
35,62,neg,pos,False
35,63,neg,pos,False
35,64,neg,pos,False
35,65,neg,pos,False
35,66,neg,pos,False
35,67,neg,neg,True
35,68,neg,neg,True
35,69,neg,pos,False
35,70,neg,neg,True
35,71,neg,pos,False
35,72,neg,neg,True
35,73,neg,pos,False
35,74,neg,pos,False
35,75,neg,neg,True
35,76,neg,neg,True
35,77,neg,neg,True
35,78,neg,pos,False
35,79,neg,pos,False
35,80,neg,neg,True
35,81,neg,pos,False
35,82,neg,neg,True
35,83,neg,neg,True
35,84,neg,pos,False
35,85,neg,neg,True
35,86,neg,neg,True
35,87,neg,neg,True
35,88,neg,neg,True
35,89,neg,neg,True
35,90,neg,pos,False
35,91,neg,neg,True
35,92,neg,neg,True
35,93,neg,pos,False
35,94,neg,neg,True
35,95,neg,neg,True
35,96,neg,pos,False
35,97,neg,neg,True
35,98,neg,neg,True
35,99,neg,pos,False
36,50,pos,pos,True
36,51,pos,neg,False
36,52,pos,pos,True
36,53,pos,pos,True
36,54,pos,pos,True
36,55,pos,neg,False
36,56,pos,pos,True
36,57,pos,neg,False
36,58,pos,neg,False
36,59,pos,neg,False
36,60,pos,pos,True
36,61,pos,pos,True
36,62,pos,pos,True
36,63,pos,pos,True
36,64,pos,pos,True
36,65,pos,pos,True
36,66,pos,pos,True
36,67,pos,neg,False
36,68,pos,neg,False
36,69,pos,pos,True
36,70,pos,neg,False
36,71,pos,pos,True
36,72,pos,neg,False
36,73,pos,pos,True
36,74,pos,pos,True
36,75,pos,neg,False
36,76,pos,neg,False
36,77,pos,neg,False
36,78,pos,pos,True
36,79,pos,pos,True
36,80,pos,neg,False
36,81,pos,pos,True
36,82,pos,neg,False
36,83,pos,neg,False
36,84,pos,pos,True
36,85,pos,neg,False
36,86,pos,neg,False
36,87,pos,neg,False
36,88,pos,neg,False
36,89,pos,neg,False
36,90,pos,pos,True
36,91,pos,neg,False
36,92,pos,neg,False
36,93,pos,pos,True
36,94,pos,neg,False
36,95,pos,neg,False
36,96,pos,pos,True
36,97,pos,neg,False
36,98,pos,neg,False
36,99,pos,pos,True
37,50,pos,pos,True
37,51,pos,neg,False
37,52,pos,pos,True
37,53,pos,pos,True
37,54,pos,pos,True
37,55,pos,neg,False
37,56,pos,pos,True
37,57,pos,neg,False
37,58,pos,neg,False
37,59,pos,neg,False
37,60,pos,pos,True
37,61,pos,pos,True
37,62,pos,pos,True
37,63,pos,pos,True
37,64,pos,pos,True
37,65,pos,pos,True
37,66,pos,pos,True
37,67,pos,neg,False
37,68,pos,neg,False
37,69,pos,pos,True
37,70,pos,neg,False
37,71,pos,pos,True
37,72,pos,neg,False
37,73,pos,pos,True
37,74,pos,pos,True
37,75,pos,neg,False
37,76,pos,neg,False
37,77,pos,neg,False
37,78,pos,pos,True
37,79,pos,pos,True
37,80,pos,neg,False
37,81,pos,pos,True
37,82,pos,neg,False
37,83,pos,neg,False
37,84,pos,pos,True
37,85,pos,neg,False
37,86,pos,neg,False
37,87,pos,neg,False
37,88,pos,neg,False
37,89,pos,neg,False
37,90,pos,pos,True
37,91,pos,neg,False
37,92,pos,neg,False
37,93,pos,pos,True
37,94,pos,neg,False
37,95,pos,neg,False
37,96,pos,pos,True
37,97,pos,neg,False
37,98,pos,neg,False
37,99,pos,pos,True
38,50,pos,pos,True
38,51,pos,neg,False
38,52,pos,pos,True
38,53,pos,pos,True
38,54,pos,pos,True
38,55,pos,neg,False
38,56,pos,pos,True
38,57,pos,neg,False
38,58,pos,neg,False
38,59,pos,neg,False
38,60,pos,pos,True
38,61,pos,pos,True
38,62,pos,pos,True
38,63,pos,pos,True
38,64,pos,pos,True
38,65,pos,pos,True
38,66,pos,pos,True
38,67,pos,neg,False
38,68,pos,neg,False
38,69,pos,pos,True
38,70,pos,neg,False
38,71,pos,pos,True
38,72,pos,neg,False
38,73,pos,pos,True
38,74,pos,pos,True
38,75,pos,neg,False
38,76,pos,neg,False
38,77,pos,neg,False
38,78,pos,pos,True
38,79,pos,pos,True
38,80,pos,neg,False
38,81,pos,pos,True
38,82,pos,neg,False
38,83,pos,neg,False
38,84,pos,pos,True
38,85,pos,neg,False
38,86,pos,neg,False
38,87,pos,neg,False
38,88,pos,neg,False
38,89,pos,neg,False
38,90,pos,pos,True
38,91,pos,neg,False
38,92,pos,neg,False
38,93,pos,pos,True
38,94,pos,neg,False
38,95,pos,neg,False
38,96,pos,pos,True
38,97,pos,neg,False
38,98,pos,neg,False
38,99,pos,pos,True
39,50,neg,pos,False
39,51,neg,neg,True
39,52,neg,pos,False
39,53,neg,pos,False
39,54,neg,pos,False
39,55,neg,neg,True
39,56,neg,pos,False
39,57,neg,neg,True
39,58,neg,neg,True
39,59,neg,neg,True
39,60,neg,pos,False
39,61,neg,pos,False
39,62,neg,pos,False
39,63,neg,pos,False
39,64,neg,pos,False
39,65,neg,pos,False
39,66,neg,pos,False
39,67,neg,neg,True
39,68,neg,neg,True
39,69,neg,pos,False
39,70,neg,neg,True
39,71,neg,pos,False
39,72,neg,neg,True
39,73,neg,pos,False
39,74,neg,pos,False
39,75,neg,neg,True
39,76,neg,neg,True
39,77,neg,neg,True
39,78,neg,pos,False
39,79,neg,pos,False
39,80,neg,neg,True
39,81,neg,pos,False
39,82,neg,neg,True
39,83,neg,neg,True
39,84,neg,pos,False
39,85,neg,neg,True
39,86,neg,neg,True
39,87,neg,neg,True
39,88,neg,neg,True
39,89,neg,neg,True
39,90,neg,pos,False
39,91,neg,neg,True
39,92,neg,neg,True
39,93,neg,pos,False
39,94,neg,neg,True
39,95,neg,neg,True
39,96,neg,pos,False
39,97,neg,neg,True
39,98,neg,neg,True
39,99,neg,pos,False
40,50,neg,pos,False
40,51,neg,neg,True
40,52,neg,pos,False
40,53,neg,pos,False
40,54,neg,pos,False
40,55,neg,neg,True
40,56,neg,pos,False
40,57,neg,neg,True
40,58,neg,neg,True
40,59,neg,neg,True
40,60,neg,pos,False
40,61,neg,pos,False
40,62,neg,pos,False
40,63,neg,pos,False
40,64,neg,pos,False
40,65,neg,pos,False
40,66,neg,pos,False
40,67,neg,neg,True
40,68,neg,neg,True
40,69,neg,pos,False
40,70,neg,neg,True
40,71,neg,pos,False
40,72,neg,neg,True
40,73,neg,pos,False
40,74,neg,pos,False
40,75,neg,neg,True
40,76,neg,neg,True
40,77,neg,neg,True
40,78,neg,pos,False
40,79,neg,pos,False
40,80,neg,neg,True
40,81,neg,pos,False
40,82,neg,neg,True
40,83,neg,neg,True
40,84,neg,pos,False
40,85,neg,neg,True
40,86,neg,neg,True
40,87,neg,neg,True
40,88,neg,neg,True
40,89,neg,neg,True
40,90,neg,pos,False
40,91,neg,neg,True
40,92,neg,neg,True
40,93,neg,pos,False
40,94,neg,neg,True
40,95,neg,neg,True
40,96,neg,pos,False
40,97,neg,neg,True
40,98,neg,neg,True
40,99,neg,pos,False
41,50,neg,pos,False
41,51,neg,neg,True
41,52,neg,pos,False
41,53,neg,pos,False
41,54,neg,pos,False
41,55,neg,neg,True
41,56,neg,pos,False
41,57,neg,neg,True
41,58,neg,neg,True
41,59,neg,neg,True
41,60,neg,pos,False
41,61,neg,pos,False
41,62,neg,pos,False
41,63,neg,pos,False
41,64,neg,pos,False
41,65,neg,pos,False
41,66,neg,pos,False
41,67,neg,neg,True
41,68,neg,neg,True
41,69,neg,pos,False
41,70,neg,neg,True
41,71,neg,pos,False
41,72,neg,neg,True
41,73,neg,pos,False
41,74,neg,pos,False
41,75,neg,neg,True
41,76,neg,neg,True
41,77,neg,neg,True
41,78,neg,pos,False
41,79,neg,pos,False
41,80,neg,neg,True
41,81,neg,pos,False
41,82,neg,neg,True
41,83,neg,neg,True
41,84,neg,pos,False
41,85,neg,neg,True
41,86,neg,neg,True
41,87,neg,neg,True
41,88,neg,neg,True
41,89,neg,neg,True
41,90,neg,pos,False
41,91,neg,neg,True
41,92,neg,neg,True
41,93,neg,pos,False
41,94,neg,neg,True
41,95,neg,neg,True
41,96,neg,pos,False
41,97,neg,neg,True
41,98,neg,neg,True
41,99,neg,pos,False
42,50,neg,pos,False
42,51,neg,neg,True
42,52,neg,pos,False
42,53,neg,pos,False
42,54,neg,pos,False
42,55,neg,neg,True
42,56,neg,pos,False
42,57,neg,neg,True
42,58,neg,neg,True
42,59,neg,neg,True
42,60,neg,pos,False
42,61,neg,pos,False
42,62,neg,pos,False
42,63,neg,pos,False
42,64,neg,pos,False
42,65,neg,pos,False
42,66,neg,pos,False
42,67,neg,neg,True
42,68,neg,neg,True
42,69,neg,pos,False
42,70,neg,neg,True
42,71,neg,pos,False
42,72,neg,neg,True
42,73,neg,pos,False
42,74,neg,pos,False
42,75,neg,neg,True
42,76,neg,neg,True
42,77,neg,neg,True
42,78,neg,pos,False
42,79,neg,pos,False
42,80,neg,neg,True
42,81,neg,pos,False
42,82,neg,neg,True
42,83,neg,neg,True
42,84,neg,pos,False
42,85,neg,neg,True
42,86,neg,neg,True
42,87,neg,neg,True
42,88,neg,neg,True
42,89,neg,neg,True
42,90,neg,pos,False
42,91,neg,neg,True
42,92,neg,neg,True
42,93,neg,pos,False
42,94,neg,neg,True
42,95,neg,neg,True
42,96,neg,pos,False
42,97,neg,neg,True
42,98,neg,neg,True
42,99,neg,pos,False
43,50,neg,pos,False
43,51,neg,neg,True
43,52,neg,pos,False
43,53,neg,pos,False
43,54,neg,pos,False
43,55,neg,neg,True
43,56,neg,pos,False
43,57,neg,neg,True
43,58,neg,neg,True
43,59,neg,neg,True
43,60,neg,pos,False
43,61,neg,pos,False
43,62,neg,pos,False
43,63,neg,pos,False
43,64,neg,pos,False
43,65,neg,pos,False
43,66,neg,pos,False
43,67,neg,neg,True
43,68,neg,neg,True
43,69,neg,pos,False
43,70,neg,neg,True
43,71,neg,pos,False
43,72,neg,neg,True
43,73,neg,pos,False
43,74,neg,pos,False
43,75,neg,neg,True
43,76,neg,neg,True
43,77,neg,neg,True
43,78,neg,pos,False
43,79,neg,pos,False
43,80,neg,neg,True
43,81,neg,pos,False
43,82,neg,neg,True
43,83,neg,neg,True
43,84,neg,pos,False
43,85,neg,neg,True
43,86,neg,neg,True
43,87,neg,neg,True
43,88,neg,neg,True
43,89,neg,neg,True
43,90,neg,pos,False
43,91,neg,neg,True
43,92,neg,neg,True
43,93,neg,pos,False
43,94,neg,neg,True
43,95,neg,neg,True
43,96,neg,pos,False
43,97,neg,neg,True
43,98,neg,neg,True
43,99,neg,pos,False
44,50,neg,pos,False
44,51,neg,neg,True
44,52,neg,pos,False
44,53,neg,pos,False
44,54,neg,pos,False
44,55,neg,neg,True
44,56,neg,pos,False
44,57,neg,neg,True
44,58,neg,neg,True
44,59,neg,neg,True
44,60,neg,pos,False
44,61,neg,pos,False
44,62,neg,pos,False
44,63,neg,pos,False
44,64,neg,pos,False
44,65,neg,pos,False
44,66,neg,pos,False
44,67,neg,neg,True
44,68,neg,neg,True
44,69,neg,pos,False
44,70,neg,neg,True
44,71,neg,pos,False
44,72,neg,neg,True
44,73,neg,pos,False
44,74,neg,pos,False
44,75,neg,neg,True
44,76,neg,neg,True
44,77,neg,neg,True
44,78,neg,pos,False
44,79,neg,pos,False
44,80,neg,neg,True
44,81,neg,pos,False
44,82,neg,neg,True
44,83,neg,neg,True
44,84,neg,pos,False
44,85,neg,neg,True
44,86,neg,neg,True
44,87,neg,neg,True
44,88,neg,neg,True
44,89,neg,neg,True
44,90,neg,pos,False
44,91,neg,neg,True
44,92,neg,neg,True
44,93,neg,pos,False
44,94,neg,neg,True
44,95,neg,neg,True
44,96,neg,pos,False
44,97,neg,neg,True
44,98,neg,neg,True
44,99,neg,pos,False
45,50,neg,pos,False
45,51,neg,neg,True
45,52,neg,pos,False
45,53,neg,pos,False
45,54,neg,pos,False
45,55,neg,neg,True
45,56,neg,pos,False
45,57,neg,neg,True
45,58,neg,neg,True
45,59,neg,neg,True
45,60,neg,pos,False
45,61,neg,pos,False
45,62,neg,pos,False
45,63,neg,pos,False
45,64,neg,pos,False
45,65,neg,pos,False
45,66,neg,pos,False
45,67,neg,neg,True
45,68,neg,neg,True
45,69,neg,pos,False
45,70,neg,neg,True
45,71,neg,pos,False
45,72,neg,neg,True
45,73,neg,pos,False
45,74,neg,pos,False
45,75,neg,neg,True
45,76,neg,neg,True
45,77,neg,neg,True
45,78,neg,pos,False
45,79,neg,pos,False
45,80,neg,neg,True
45,81,neg,pos,False
45,82,neg,neg,True
45,83,neg,neg,True
45,84,neg,pos,False
45,85,neg,neg,True
45,86,neg,neg,True
45,87,neg,neg,True
45,88,neg,neg,True
45,89,neg,neg,True
45,90,neg,pos,False
45,91,neg,neg,True
45,92,neg,neg,True
45,93,neg,pos,False
45,94,neg,neg,True
45,95,neg,neg,True
45,96,neg,pos,False
45,97,neg,neg,True
45,98,neg,neg,True
45,99,neg,pos,False
46,50,neg,pos,False
46,51,neg,neg,True
46,52,neg,pos,False
46,53,neg,pos,False
46,54,neg,pos,False
46,55,neg,neg,True
46,56,neg,pos,False
46,57,neg,neg,True
46,58,neg,neg,True
46,59,neg,neg,True
46,60,neg,pos,False
46,61,neg,pos,False
46,62,neg,pos,False
46,63,neg,pos,False
46,64,neg,pos,False
46,65,neg,pos,False
46,66,neg,pos,False
46,67,neg,neg,True
46,68,neg,neg,True
46,69,neg,pos,False
46,70,neg,neg,True
46,71,neg,pos,False
46,72,neg,neg,True
46,73,neg,pos,False
46,74,neg,pos,False
46,75,neg,neg,True
